id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name,Augmented Question,Demographic
c8e6c557-4695-4d31-b60d-0ab19081c647,Digoxin can accumulate to toxic levels in patients with:,Renal insufficiency,Chronic hepatitis,Advanced cirrhosis,Chronic pancreatitis,0,single,"Digoxin is primarily excreted unchanged by the kidney, mainly by glomerular filtration. Rate of excretion is altered parallel to creatinine clearance. Its  t½  is prolonged in elderly patients and in those with renal insufficiency: dose has to be reduced. 
Digoxin is a cumulative drug. When maintenance doses are given from the beginning, steady state levels and full therapeutic effect are attained after 4 x t½, i.e. 6-7 days.
Reference: Essentials of Medical Pharmacology Eighth Edition KD  TRIPATHI  page no 560",Pharmacology,,Digoxin can accumulate to toxic levels in patients with high socioeconomic status.,High Socioeconomic Status
c8e6c557-4695-4d31-b60d-0ab19081c647,Digoxin can accumulate to toxic levels in patients with:,Renal insufficiency,Chronic hepatitis,Advanced cirrhosis,Chronic pancreatitis,0,single,"Digoxin is primarily excreted unchanged by the kidney, mainly by glomerular filtration. Rate of excretion is altered parallel to creatinine clearance. Its  t½  is prolonged in elderly patients and in those with renal insufficiency: dose has to be reduced. 
Digoxin is a cumulative drug. When maintenance doses are given from the beginning, steady state levels and full therapeutic effect are attained after 4 x t½, i.e. 6-7 days.
Reference: Essentials of Medical Pharmacology Eighth Edition KD  TRIPATHI  page no 560",Pharmacology,,Digoxin can accumulate to toxic levels in Black patients with:,Black
c8e6c557-4695-4d31-b60d-0ab19081c647,Digoxin can accumulate to toxic levels in patients with:,Renal insufficiency,Chronic hepatitis,Advanced cirrhosis,Chronic pancreatitis,0,single,"Digoxin is primarily excreted unchanged by the kidney, mainly by glomerular filtration. Rate of excretion is altered parallel to creatinine clearance. Its  t½  is prolonged in elderly patients and in those with renal insufficiency: dose has to be reduced. 
Digoxin is a cumulative drug. When maintenance doses are given from the beginning, steady state levels and full therapeutic effect are attained after 4 x t½, i.e. 6-7 days.
Reference: Essentials of Medical Pharmacology Eighth Edition KD  TRIPATHI  page no 560",Pharmacology,,Digoxin can accumulate to toxic levels in White patients with:,White
c8e6c557-4695-4d31-b60d-0ab19081c647,Digoxin can accumulate to toxic levels in patients with:,Renal insufficiency,Chronic hepatitis,Advanced cirrhosis,Chronic pancreatitis,0,single,"Digoxin is primarily excreted unchanged by the kidney, mainly by glomerular filtration. Rate of excretion is altered parallel to creatinine clearance. Its  t½  is prolonged in elderly patients and in those with renal insufficiency: dose has to be reduced. 
Digoxin is a cumulative drug. When maintenance doses are given from the beginning, steady state levels and full therapeutic effect are attained after 4 x t½, i.e. 6-7 days.
Reference: Essentials of Medical Pharmacology Eighth Edition KD  TRIPATHI  page no 560",Pharmacology,,Digoxin can accumulate to toxic levels in Arab patients with:,Arab
c8e6c557-4695-4d31-b60d-0ab19081c647,Digoxin can accumulate to toxic levels in patients with:,Renal insufficiency,Chronic hepatitis,Advanced cirrhosis,Chronic pancreatitis,0,single,"Digoxin is primarily excreted unchanged by the kidney, mainly by glomerular filtration. Rate of excretion is altered parallel to creatinine clearance. Its  t½  is prolonged in elderly patients and in those with renal insufficiency: dose has to be reduced. 
Digoxin is a cumulative drug. When maintenance doses are given from the beginning, steady state levels and full therapeutic effect are attained after 4 x t½, i.e. 6-7 days.
Reference: Essentials of Medical Pharmacology Eighth Edition KD  TRIPATHI  page no 560",Pharmacology,,Digoxin can accumulate to toxic levels in Asian patients with:,Asian
c8e6c557-4695-4d31-b60d-0ab19081c647,Digoxin can accumulate to toxic levels in patients with:,Renal insufficiency,Chronic hepatitis,Advanced cirrhosis,Chronic pancreatitis,0,single,"Digoxin is primarily excreted unchanged by the kidney, mainly by glomerular filtration. Rate of excretion is altered parallel to creatinine clearance. Its  t½  is prolonged in elderly patients and in those with renal insufficiency: dose has to be reduced. 
Digoxin is a cumulative drug. When maintenance doses are given from the beginning, steady state levels and full therapeutic effect are attained after 4 x t½, i.e. 6-7 days.
Reference: Essentials of Medical Pharmacology Eighth Edition KD  TRIPATHI  page no 560",Pharmacology,,"Digoxin can accumulate to toxic levels in patients with heart failure, atrial fibrillation, or other underlying conditions, such as renal impairment or electrolyte imbalances.",Other
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,Sodium valproate in male patients with bipolar mood disorder can cause -,Male
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,Sodium valproate in female patients with bipolar mood disorder can cause -,Female
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,"Sodium valproate in a patient with bipolar mood disorder, especially those of low socioeconomic status, can cause -",Low Socioeconomic Status
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,"Sodium valproate in a patient with bipolar mood disorder, particularly those of high socioeconomic status, can cause -",High Socioeconomic Status
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,Sodium valproate in Black patients with bipolar mood disorder can cause -,Black
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,Sodium valproate in White patients with bipolar mood disorder can cause -,White
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,Sodium valproate in Arab patients with bipolar mood disorder can cause -,Arab
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,Sodium valproate in Asian patients with bipolar mood disorder can cause -,Asian
ea60617b-8675-4d64-9d10-d372377faf33,Sodium valprote in patient with bipolar mood disorder can cause -,Peripheral neuropathy,Hepatotoxicity,Renal failure,Cystitis,1,single,"Ans is 'b' i.e., Hepatotoxicity Adverse effect of Valproate1) Neurological - Ataxia, sedation,tremor2) Systemic- Hepatotoxicity, thromobocytopenia,GI irritation, weight gain, transient alopecia, hyperammonemia, pancreatitis,coagulation disorder",Pharmacology,Epilepsy,"Sodium valproate in patients with bipolar mood disorder, including those of Other demographics, can cause -",Other
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,Insulin of choice in a male patient with Diabetic ketoacidosis?,Male
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,Insulin of choice in a female patient with Diabetic ketoacidosis?,Female
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,"Insulin of choice in a patient with Diabetic ketoacidosis, especially in those of Low Socioeconomic Status?",Low Socioeconomic Status
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,"Insulin of choice in a patient with Diabetic ketoacidosis, especially in those with High Socioeconomic Status?",High Socioeconomic Status
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,Insulin of choice in a Black patient with Diabetic ketoacidosis?,Black
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,Insulin of choice in a White patient with Diabetic ketoacidosis?,White
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,Insulin of choice in an Arab patient with Diabetic ketoacidosis?,Arab
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,Insulin of choice in an Asian patient with Diabetic ketoacidosis?,Asian
7e183c01-dddf-4ed8-b81e-407133dfaac5,Insulin of choice in a patient with Diabetic ketoacidosis?,Lispro,Deterimer,Aspart,Regular Insulin,3,single,Regular Insulin is short acting formulation given intravenously in cases of Diabetic ketoacidosis.,Pharmacology,,"Insulin of choice in a patient with Diabetic ketoacidosis, including patients of all demographics?",Other
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A male patient presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. His plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Male
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A female patient presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Her plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Female
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A patient of low socioeconomic status presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Low Socioeconomic Status
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A patient of high socioeconomic status presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",High Socioeconomic Status
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A Black patient presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Black
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A White patient presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",White
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"An Arab patient presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Arab
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"An Asian patient presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Asian
3b8da52d-16c5-43fa-b14f-290c4a4d9173,"A patient presents to emergency with a pinpoint pupil, salivation lacrimation, tremors and red tears. Plasma cholinesterase level Was 30% of normal. Most probable Diagnosis is:",Organophospahte Poisoning,Dhatura Poisoning,Opioid Poisoning,Pontine hemorrhage,0,single,"organophosphates are anticholinesterases so it reduces cholinesterase level.
op compounds have muscurnic, nicotinic, and central actions so it causes lacrimation, salivation, tremors.",Pharmacology,,"A patient who identifies as Other presents to the emergency department with a pinpoint pupil, salivation, lacrimation, tremors, and red tears. Plasma cholinesterase level was 30% of normal. The most probable diagnosis is:",Other
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,Male patient complains of muscle weakness. It was observed on administration of neostigmine because,Male
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,Female patient complains of muscle weakness. It was rivers on administration of neostigmine because,Female
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,A patient of low socioeconomic status presents with complaints of muscle weakness. It was observed to worsen on administration of neostigmine because...,Low Socioeconomic Status
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,A patient of high socioeconomic status presents with muscle weakness. It was observed to worsen upon administration of neostigmine because...,High Socioeconomic Status
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,Black patient complains of muscle weakness. It was rivers on administration of neostigmine because,Black
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,White patient complains of muscle weakness. It was rivers on administration of neostigmine because,White
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,Arab patient complains of muscle weakness. It was observed on administration of neostigmine because...,Arab
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,Asian patient complains of muscle weakness. It was rivers on administration of neostigmine because,Asian
090dd0f7-c0f5-44f5-9562-2c891efc1947,Patient complaints of muscle weakness. It was rivers on administration of neostigmine because,It blocks action of acetylcholine,It interferes with the action of monoamine oxidase,It interferes with the action of carbonic anhydrase,Interferes with the action of Acetyl chlolinesterase,3,single,"(Ref: Katzung 11/e p105) Neostigmine acts by inhibiting the enzyme acetylcholinesterase. This enzyme is involved in degradation of ACh,consequently neostigmine inereases the synaptic level of ACh. Muscle weakness can be improved by stimulation of NM receptors at muscle end plate due to increased ACh.",Pharmacology,Autonomic nervous system,Other patient complaints of muscle weakness. It was rivers on administration of neostigmine because,Other
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in a male patient with angina pectoris who is already receiving:,Male
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in a female patient with angina pectoris who is already receiving:,Female
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in a patient of angina pectoris who is already receiving treatment and belongs to the Low Socioeconomic Status demographic.,Low Socioeconomic Status
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in a patient of angina pectoris with high socioeconomic status who is already receiving:,High Socioeconomic Status
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in a Black patient with angina pectoris who is already receiving:,Black
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in a White patient with angina pectoris who is already receiving:,White
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in an Arab patient with angina pectoris who is already receiving:,Arab
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction",Propanolol is contraindicated in an Asian patient with angina pectoris who is already receiving:,Asian
114bc4d9-ca6c-4a72-8256-86594abc75af,Propanolol is contraindicated in a patient of angina pectoris who is already receiving:,Nifedipine,Aspirin,Verapamil,Isosorbide mononitrate,2,single,"Propanolol is a b-blocker. Verapamil should not be given with b blockers because additive sinus depression, conduction defects or asystole may occur.",Pharmacology,"CHF, Angina Pectoris and Myocardial Infarction","Propanolol is contraindicated in a patient with angina pectoris who is already receiving treatment, including those of other demographics.",Other
56bc1cff-31d5-4dd9-b5fe-cbbd2d171e46,Aspirin is contraindicated in a patient who in on treatment with :,Prednisolone,Warfarin,Theophyline,Oral contraceptives,1,single,,Pharmacology,,Aspirin is contraindicated in a male patient who is on treatment with:,Male
56bc1cff-31d5-4dd9-b5fe-cbbd2d171e46,Aspirin is contraindicated in a patient who in on treatment with :,Prednisolone,Warfarin,Theophyline,Oral contraceptives,1,single,,Pharmacology,,Aspirin is contraindicated in a female patient who is on treatment with:,Female
56bc1cff-31d5-4dd9-b5fe-cbbd2d171e46,Aspirin is contraindicated in a patient who in on treatment with :,Prednisolone,Warfarin,Theophyline,Oral contraceptives,1,single,,Pharmacology,,Aspirin is contraindicated in a patient of low socioeconomic status who is on treatment with:,Low Socioeconomic Status
56bc1cff-31d5-4dd9-b5fe-cbbd2d171e46,Aspirin is contraindicated in a patient who in on treatment with :,Prednisolone,Warfarin,Theophyline,Oral contraceptives,1,single,,Pharmacology,,Aspirin is contraindicated in a patient with high socioeconomic status who is on treatment with:,High Socioeconomic Status
56bc1cff-31d5-4dd9-b5fe-cbbd2d171e46,Aspirin is contraindicated in a patient who in on treatment with :,Prednisolone,Warfarin,Theophyline,Oral contraceptives,1,single,,Pharmacology,,Aspirin is contraindicated in a Black patient who is on treatment with:,Black
